timestamp,power_kW,daily_kWh,total_kWh,temp_C,pv1_V,pv2_V,pv1_A,pv2_A,status
2025-08-20 11:00:00,2.653,7.32,12962.54,41.4,219.3,435.7,9.97,1.23,Grid connected
2025-08-20 11:05:00,2.727,7.57,12962.79,41.6,219.3,432.4,10.02,1.47,Grid connected
2025-08-20 11:10:00,2.809,7.82,12963.04,41.8,222.3,435.3,9.74,1.67,Grid connected
2025-08-20 11:15:00,2.808,7.82,12963.04,41.9,219.4,435.5,9.89,1.69,Grid connected
2025-08-20 11:20:00,2.875,8.07,12963.29,42.0,219.4,433.2,9.71,1.79,Grid connected
2025-08-20 11:25:00,2.934,8.34,12963.56,42.2,219.4,439.2,9.9,1.99,Grid connected
2025-08-20 11:30:00,3.016,8.61,12963.83,42.6,219.4,434.5,9.89,2.14,Grid connected
2025-08-20 11:35:00,3.098,8.88,12964.1,43.0,222.3,434.4,9.57,2.35,Grid connected
2025-08-20 11:40:00,3.168,9.17,12964.39,43.4,216.4,433.5,9.93,2.56,Grid connected
2025-08-20 11:45:00,3.23,9.46,12964.68,43.8,216.4,430.3,9.75,2.85,Grid connected
2025-08-20 11:50:00,3.255,9.75,12964.97,44.2,216.4,431.3,9.7,2.85,Grid connected
2025-08-20 11:55:00,3.348,10.05,12965.27,44.4,219.4,438.0,9.49,3.22,Grid connected
2025-08-20 12:00:00,3.405,10.36,12965.58,44.8,216.4,431.3,9.55,3.22,Grid connected
2025-08-20 12:05:00,3.468,10.67,12965.89,45.2,216.4,431.8,9.28,3.42,Grid connected
2025-08-20 12:10:00,3.575,10.99,12966.21,45.4,216.4,431.8,9.57,3.82,Grid connected
2025-08-20 12:15:00,3.567,11.0,12966.22,45.4,216.4,431.7,9.43,3.8,Grid connected
2025-08-20 12:20:00,3.618,11.32,12966.54,45.8,216.5,431.5,9.46,3.82,Grid connected
2025-08-20 12:25:00,3.674,11.65,12966.87,46.2,213.4,428.5,9.37,4.02,Grid connected
2025-08-20 12:30:00,3.736,11.98,12967.2,46.6,216.4,425.8,9.06,4.31,Grid connected
2025-08-20 12:35:00,3.798,12.32,12967.54,47.0,219.4,425.9,8.96,4.51,Grid connected
2025-08-20 12:40:00,3.861,12.67,12967.89,47.4,219.4,422.8,8.68,4.77,Grid connected
2025-08-20 12:45:00,4.006,13.03,12968.25,47.8,219.4,422.8,8.92,5.18,Grid connected
2025-08-20 12:50:00,4.061,13.39,12968.62,48.2,213.6,422.3,8.96,5.29,Grid connected
2025-08-20 12:55:00,4.158,13.77,12968.99,48.4,213.6,415.5,8.96,5.66,Grid connected
2025-08-20 13:00:00,4.078,14.14,12969.36,49.0,222.4,417.9,8.69,5.48,Grid connected
2025-08-20 13:05:00,4.098,14.51,12969.73,49.6,219.4,424.2,8.61,5.64,Grid connected
2025-08-20 13:10:00,4.287,14.89,12970.11,49.8,219.4,422.2,8.41,5.86,Grid connected
2025-08-20 13:15:00,4.297,14.92,12970.14,49.8,219.6,420.0,8.55,6.06,Grid connected
2025-08-20 13:20:00,4.539,15.29,12970.51,50.0,219.4,420.3,8.67,6.5,Grid connected
2025-08-20 13:25:00,4.653,15.71,12970.93,50.4,219.5,417.3,9.05,6.71,Grid connected
2025-08-20 13:30:00,4.531,16.12,12971.34,51.0,219.5,416.6,8.49,6.59,Grid connected
2025-08-20 13:35:00,4.673,16.51,12971.73,51.2,219.5,418.2,8.37,7.11,Grid connected
2025-08-20 13:40:00,2.328,16.92,12972.14,51.4,219.6,419.3,4.83,3.17,Grid connected
2025-08-20 13:45:00,4.923,17.28,12972.5,51.2,219.5,416.6,8.5,7.74,Grid connected
2025-08-20 13:50:00,1.068,17.59,12972.81,51.6,219.6,419.7,2.05,1.71,Grid connected
2025-08-20 13:55:00,4.931,17.72,12972.94,50.4,225.7,429.0,8.33,7.55,Grid connected
2025-08-20 14:00:00,1.347,17.96,12973.18,49.8,222.5,424.5,2.17,2.06,Grid connected
2025-08-20 14:05:00,5.0,18.3,12973.52,49.2,241.2,439.1,6.75,7.97,Grid connected
2025-08-20 14:10:00,1.155,18.63,12973.85,49.6,216.5,417.8,2.01,1.94,Grid connected
2025-08-20 14:15:00,4.809,19.0,12974.22,49.6,225.4,414.8,6.99,8.02,Grid connected
2025-08-20 14:20:00,4.793,19.01,12974.23,49.7,225.4,413.5,6.93,8.15,Grid connected
2025-08-20 14:25:00,4.946,19.44,12974.66,50.2,219.9,411.7,6.99,8.67,Grid connected
2025-08-20 14:30:00,4.907,19.82,12975.04,50.6,225.2,416.1,6.66,8.64,Grid connected
2025-08-20 14:35:00,4.829,20.14,12975.36,50.4,228.3,414.8,6.42,8.5,Grid connected
2025-08-20 14:40:00,4.641,20.55,12975.78,50.8,222.5,414.6,5.91,8.42,Grid connected
2025-08-20 14:45:00,4.796,21.04,12976.26,51.2,222.5,396.7,5.87,8.9,Grid connected
2025-08-20 14:50:00,4.469,21.46,12976.69,51.6,222.5,395.1,5.48,8.44,Grid connected
2025-08-20 14:55:00,4.515,21.87,12977.09,51.8,223.5,393.5,5.26,8.66,Grid connected
2025-08-20 15:00:00,4.157,22.19,12977.42,51.8,220.4,399.4,4.97,7.96,Grid connected
2025-08-20 15:05:00,4.728,22.6,12977.82,51.8,225.5,393.5,5.42,9.32,Grid connected
2025-08-20 15:10:00,4.725,22.62,12977.84,51.8,222.5,396.5,5.43,9.2,Grid connected
2025-08-20 15:15:00,4.601,23.03,12978.25,52.2,225.5,393.5,5.14,9.13,Grid connected
2025-08-20 15:20:00,4.474,23.43,12978.66,52.4,227.4,393.5,4.66,8.93,Grid connected
2025-08-20 15:25:00,4.446,23.84,12979.06,52.4,225.5,393.5,4.46,8.99,Grid connected
2025-08-20 15:30:00,4.377,24.23,12979.46,52.4,225.5,396.5,4.02,8.99,Grid connected
2025-08-20 15:35:00,2.606,24.63,12979.85,52.2,230.3,396.1,3.34,4.79,Grid connected
2025-08-20 15:40:00,4.285,24.91,12980.13,51.6,228.5,398.2,3.62,9.03,Grid connected
2025-08-20 15:45:00,4.325,25.13,12980.35,51.0,230.8,402.8,3.39,9.08,Grid connected
2025-08-20 15:50:00,4.294,25.53,12980.75,50.8,227.4,394.8,3.39,9.12,Grid connected
2025-08-20 15:55:00,4.194,25.91,12981.13,51.0,228.5,393.5,2.96,9.12,Grid connected
2025-08-20 16:00:00,3.301,26.29,12981.51,51.0,230.6,409.2,2.29,7.03,Grid connected
2025-08-20 16:05:00,1.535,26.65,12981.87,51.0,226.4,415.2,1.66,2.89,Grid connected
2025-08-20 16:10:00,1.273,26.65,12981.87,51.0,222.5,414.9,1.5,2.33,Grid connected
2025-08-20 16:15:00,4.527,27.0,12982.22,50.6,225.6,404.6,2.7,9.84,Grid connected
2025-08-20 16:20:00,4.521,27.36,12982.58,50.6,228.4,407.3,2.54,9.89,Grid connected
2025-08-20 16:25:00,3.021,27.77,12982.99,51.0,227.3,394.0,2.09,6.64,Grid connected
2025-08-20 16:30:00,4.049,28.08,12983.3,51.0,228.4,415.0,2.09,9.02,Grid connected
2025-08-20 16:35:00,3.842,28.44,12983.66,51.0,226.6,416.3,1.89,8.47,Grid connected
2025-08-20 16:40:00,3.602,28.79,12984.01,51.0,228.4,391.6,1.46,8.8,Grid connected
2025-08-20 16:45:00,4.027,28.99,12984.21,50.4,226.1,390.9,1.34,9.69,Grid connected
2025-08-20 16:50:00,3.793,29.35,12984.57,50.0,225.5,387.9,1.54,9.11,Grid connected
2025-08-20 16:55:00,3.542,29.68,12984.9,50.0,219.5,374.2,1.32,8.84,Grid connected
2025-08-20 17:00:00,3.26,29.98,12985.2,49.8,220.1,372.9,1.12,8.12,Grid connected
2025-08-20 17:05:00,1.222,30.21,12985.43,49.2,228.6,372.8,1.12,2.69,Grid connected
2025-08-20 17:10:00,1.912,30.22,12985.44,49.2,222.5,378.5,1.11,4.48,Grid connected
2025-08-20 17:15:00,3.297,30.41,12985.64,48.6,222.5,378.9,1.12,8.17,Grid connected
2025-08-20 17:20:00,3.815,30.73,12985.95,48.4,226.7,370.7,1.53,9.54,Grid connected
2025-08-20 17:25:00,3.668,31.07,12986.29,48.6,225.5,367.7,1.53,9.31,Grid connected
2025-08-20 17:30:00,3.434,31.35,12986.57,48.6,225.5,369.0,1.33,8.8,Grid connected
2025-08-20 17:35:00,3.376,31.64,12986.86,48.6,227.9,370.6,1.33,8.4,Grid connected
2025-08-20 17:40:00,2.398,31.91,12987.13,48.4,224.9,393.6,1.33,5.52,Grid connected
2025-08-20 17:45:00,3.31,32.22,12987.44,48.2,225.5,385.9,1.33,7.96,Grid connected
2025-08-20 17:50:00,1.172,32.45,12987.67,48.0,225.5,408.6,1.33,2.28,Grid connected
2025-08-20 17:55:00,2.392,32.68,12987.9,47.4,222.5,390.3,1.33,5.49,Grid connected
2025-08-20 18:00:00,2.083,32.91,12988.13,47.2,221.3,399.6,1.33,4.63,Grid connected
2025-08-20 18:05:00,0.989,33.03,12988.25,46.6,224.3,419.4,1.13,1.89,Grid connected
2025-08-20 18:10:00,2.162,33.21,12988.43,45.8,222.5,380.4,1.13,5.2,Grid connected
2025-08-20 18:15:00,2.307,33.22,12988.44,45.8,224.3,383.4,1.1,5.48,Grid connected
2025-08-20 18:20:00,2.63,33.47,12988.69,45.6,226.2,378.6,1.13,6.48,Grid connected
2025-08-20 18:25:00,2.629,33.72,12988.94,45.4,220.2,373.5,0.93,6.55,Grid connected
2025-08-20 18:30:00,2.838,33.96,12989.18,45.2,220.2,372.7,0.93,7.26,Grid connected
2025-08-20 18:35:00,2.187,34.2,12989.42,45.2,220.2,371.7,0.93,5.71,Grid connected
2025-08-20 18:40:00,1.281,34.33,12989.55,44.8,223.2,378.6,0.73,3.15,Grid connected
2025-08-20 18:45:00,1.843,34.5,12989.72,44.4,220.2,384.4,0.73,4.33,Grid connected
2025-08-20 18:50:00,0.759,34.67,12989.9,44.2,222.6,399.9,0.73,1.51,Grid connected
2025-08-20 18:55:00,1.635,34.81,12990.03,43.6,220.2,397.8,0.73,3.87,Grid connected
2025-08-20 19:00:00,2.313,35.0,12990.22,43.2,217.1,400.0,0.73,5.5,Grid connected
2025-08-20 19:05:00,2.172,35.2,12990.42,43.2,220.2,392.4,0.73,5.41,Grid connected
2025-08-20 19:10:00,1.935,35.38,12990.6,43.0,220.2,397.9,0.53,4.87,Grid connected
2025-08-20 19:15:00,1.946,35.39,12990.61,42.9,214.5,388.5,0.55,4.81,Grid connected
2025-08-20 19:20:00,1.864,35.55,12990.77,42.6,214.5,391.4,0.53,4.43,Grid connected
2025-08-20 19:25:00,1.856,35.72,12990.94,42.4,221.7,393.2,0.53,4.46,Grid connected
2025-08-20 19:30:00,1.654,35.87,12991.09,42.2,215.7,390.2,0.53,4.06,Grid connected
2025-08-20 19:35:00,1.492,36.02,12991.24,41.8,214.7,390.7,0.31,3.68,Grid connected
2025-08-20 19:40:00,1.328,36.15,12991.37,41.6,217.2,393.8,0.31,3.27,Grid connected
2025-08-20 19:45:00,1.206,36.26,12991.48,41.2,217.2,395.1,0.31,2.99,Grid connected
2025-08-20 19:50:00,0.828,36.36,12991.58,41.0,214.2,395.5,0.31,2.13,Grid connected
2025-08-20 19:55:00,0.863,36.44,12991.66,40.6,214.2,407.5,0.31,2.12,Grid connected
2025-08-20 20:00:00,0.662,36.51,12991.73,40.0,211.2,395.6,0.31,1.71,Grid connected
2025-08-20 20:05:00,0.482,36.56,12991.78,39.6,208.2,389.4,0.31,1.31,Grid connected
2025-08-20 20:10:00,0.35,36.6,12991.82,39.0,211.2,387.6,0.31,0.9,Grid connected
2025-08-20 20:15:00,0.189,36.62,12991.84,38.6,205.2,379.6,0.11,0.5,Grid connected
2025-08-20 20:20:00,0.189,36.62,12991.84,38.5,203.0,377.3,0.11,0.48,Grid connected
2025-08-20 20:25:00,0.059,36.63,12991.85,38.0,200.5,368.2,0.11,0.3,Grid connected
2025-08-20 20:30:00,0.028,36.64,12991.86,37.6,196.4,359.2,0.11,0.09,Grid connected
2025-08-20 20:35:00,0.011,36.64,12991.86,37.0,185.0,354.2,0.11,0.09,Grid connected
2025-08-20 20:40:00,0.001,36.64,12991.86,36.6,164.2,356.3,0.11,0.09,Grid connected
2025-08-20 20:45:00,0.0,36.64,12991.86,36.0,134.0,323.5,0.01,0.09,Grid connected
2025-08-20 20:50:00,0.0,36.64,12991.86,35.6,139.9,308.4,0.01,0.09,Standby : sunlight detection
2025-08-20 20:55:00,0.0,36.64,12991.86,0.0,0.0,0.0,0.0,0.0,Standby : sunlight detection
2025-08-20 21:00:00,0.0,36.64,12991.86,0.0,0.0,0.0,0.0,0.0,Standby : sunlight detection
2025-08-20 21:05:00,0.0,36.64,12991.86,0.0,0.0,0.0,0.0,0.0,Standby :  no sunlight
2025-08-20 21:10:00,0.0,36.64,12991.86,0.0,0.0,0.0,0.0,0.0,Standby :  no sunlight
2025-08-21 06:10:00,0.0,0.0,12991.86,0.0,0.0,0.0,0.0,0.0,Standby : sunlight detection
2025-08-21 06:15:00,0.0,0.0,12991.86,0.0,0.0,0.0,0.0,0.0,Standby : sunlight detection
2025-08-21 06:20:00,0.0,0.0,12991.86,22.3,199.5,199.4,0.0,0.0,Standby : sunlight detection
2025-08-21 06:25:00,0.0,0.0,12991.86,22.3,212.3,212.2,0.0,0.0,Standby : sunlight detection
2025-08-21 06:30:00,0.0,0.0,12991.86,21.9,169.4,169.3,0.0,0.0,Standby : sunlight detection
2025-08-21 06:35:00,0.0,0.0,12991.86,21.3,230.7,322.8,0.0,0.0,Grid connected
2025-08-21 06:40:00,0.012,0.0,12991.86,21.3,146.1,341.6,0.01,0.04,Grid connected
2025-08-21 06:45:00,0.013,0.0,12991.86,21.7,197.8,370.8,0.01,0.04,Grid connected
2025-08-21 06:50:00,0.017,0.0,12991.86,21.9,194.8,364.1,0.01,0.04,Grid connected
2025-08-21 06:55:00,0.023,0.0,12991.86,22.1,207.7,368.5,0.01,0.04,Grid connected
2025-08-21 07:00:00,0.02,0.01,12991.87,22.5,203.8,358.6,0.01,0.04,Grid connected
2025-08-21 07:05:00,0.033,0.01,12991.87,22.7,203.8,367.6,0.01,0.04,Grid connected
2025-08-21 07:10:00,0.04,0.01,12991.87,22.9,206.8,380.5,0.01,0.04,Grid connected
2025-08-21 07:15:00,0.057,0.02,12991.88,23.3,206.8,388.0,0.01,0.04,Grid connected
2025-08-21 07:20:00,0.079,0.02,12991.88,23.5,212.8,394.6,0.01,0.04,Grid connected
2025-08-21 07:25:00,0.08,0.02,12991.88,23.5,209.8,388.8,0.17,0.17,Grid connected
2025-08-21 07:30:00,0.076,0.03,12991.89,23.7,215.8,388.9,0.01,0.04,Grid connected
2025-08-21 07:35:00,0.044,0.03,12991.9,24.1,215.8,380.7,0.01,0.04,Grid connected
2025-08-21 07:40:00,0.033,0.04,12991.9,24.3,209.8,377.7,0.01,0.04,Grid connected
2025-08-21 07:45:00,0.038,0.04,12991.9,24.5,209.8,377.9,0.01,0.04,Grid connected
2025-08-21 07:50:00,0.048,0.05,12991.91,24.5,209.8,397.8,0.01,0.04,Grid connected
2025-08-21 07:55:00,0.069,0.05,12991.91,24.5,218.2,405.2,0.01,0.04,Grid connected
2025-08-21 08:00:00,0.136,0.06,12991.92,24.7,218.2,420.2,0.01,0.24,Grid connected
2025-08-21 08:05:00,0.288,0.08,12991.94,24.9,224.9,426.9,0.21,0.44,Grid connected
2025-08-21 08:10:00,0.36,0.11,12991.97,25.1,230.5,423.8,0.41,0.44,Grid connected
2025-08-21 08:15:00,0.314,0.14,12992.0,25.1,228.0,418.1,0.41,0.44,Grid connected
2025-08-21 08:20:00,0.315,0.17,12992.03,25.3,227.9,415.7,0.61,0.44,Grid connected
2025-08-21 08:25:00,0.183,0.19,12992.05,25.5,226.8,405.3,0.61,0.44,Grid connected
2025-08-21 08:30:00,0.183,0.19,12992.05,25.5,224.9,408.3,0.43,0.27,Grid connected
2025-08-21 08:35:00,0.163,0.21,12992.07,25.7,222.1,409.1,0.41,0.24,Grid connected
2025-08-21 08:40:00,0.217,0.22,12992.08,25.7,225.1,417.3,0.41,0.24,Grid connected
2025-08-21 08:45:00,0.254,0.25,12992.11,25.3,230.9,423.6,0.41,0.24,Grid connected
2025-08-21 08:50:00,0.228,0.27,12992.13,25.1,226.0,420.8,0.41,0.24,Grid connected
2025-08-21 08:55:00,0.173,0.29,12992.15,24.9,229.9,420.6,0.41,0.24,Grid connected
2025-08-21 09:00:00,0.164,0.3,12992.16,24.9,226.9,426.6,0.41,0.24,Grid connected
2025-08-21 09:05:00,0.276,0.32,12992.18,24.9,228.1,433.5,0.41,0.44,Grid connected
2025-08-21 09:10:00,0.31,0.35,12992.21,24.9,228.0,436.5,0.41,0.44,Grid connected
2025-08-21 09:15:00,0.326,0.38,12992.24,24.9,232.4,435.3,0.61,0.44,Grid connected
2025-08-21 09:20:00,0.48,0.41,12992.27,25.1,234.0,444.4,0.61,0.64,Grid connected
2025-08-21 09:25:00,0.674,0.46,12992.32,25.1,234.0,444.6,1.01,1.04,Grid connected
2025-08-21 09:30:00,0.707,0.48,12992.34,25.1,237.0,444.6,1.01,1.04,Grid connected
2025-08-21 09:35:00,0.728,0.54,12992.4,25.3,236.9,444.4,1.01,1.0,Grid connected
2025-08-21 09:40:00,1.112,0.62,12992.48,25.5,237.1,447.5,1.84,1.41,Grid connected
2025-08-21 09:45:00,1.222,0.73,12992.59,25.7,237.1,442.8,2.17,1.69,Grid connected
2025-08-21 09:50:00,1.419,0.85,12992.71,26.1,239.5,442.9,2.37,1.89,Grid connected
2025-08-21 09:55:00,2.286,1.0,12992.86,26.3,240.5,442.6,6.16,1.99,Grid connected
2025-08-21 10:00:00,1.934,1.23,12993.09,26.9,231.5,439.6,5.22,1.79,Grid connected
2025-08-21 10:05:00,2.128,1.39,12993.25,27.5,234.0,442.1,5.74,1.8,Grid connected
2025-08-21 10:10:00,3.213,1.6,12993.46,28.3,231.3,440.9,10.0,2.2,Grid connected
2025-08-21 10:15:00,2.582,1.85,12993.71,29.3,234.5,438.5,6.96,2.24,Grid connected
2025-08-21 10:20:00,2.592,1.85,12993.71,29.4,231.3,438.6,7.01,2.38,Grid connected
2025-08-21 10:25:00,2.574,2.03,12993.89,29.9,232.0,432.5,7.2,2.14,Grid connected
2025-08-21 10:30:00,1.642,2.2,12994.06,30.1,228.1,435.7,3.27,2.14,Grid connected
2025-08-21 10:35:00,1.1,2.33,12994.19,30.3,234.0,423.3,2.84,1.17,Grid connected
2025-08-21 10:40:00,0.484,2.4,12994.26,30.5,224.9,429.0,1.06,0.77,Grid connected
2025-08-21 10:45:00,0.534,2.44,12994.3,30.5,228.3,438.9,0.85,0.81,Grid connected
2025-08-21 10:50:00,0.826,2.5,12994.36,30.1,234.0,444.9,0.85,1.41,Grid connected
2025-08-21 10:55:00,1.366,2.61,12994.47,30.1,240.1,438.2,1.88,2.21,Grid connected
2025-08-21 11:00:00,0.826,2.71,12994.57,29.9,234.0,432.2,1.67,1.19,Grid connected
2025-08-21 11:05:00,0.5,2.76,12994.62,29.9,227.9,427.4,0.83,0.79,Grid connected
2025-08-21 11:10:00,0.492,2.81,12994.67,29.7,231.0,430.4,0.83,0.79,Grid connected
2025-08-21 11:15:00,0.562,2.85,12994.71,29.5,236.1,430.4,0.83,0.79,Grid connected
2025-08-21 11:20:00,0.559,2.86,12994.72,29.5,234.0,430.4,0.95,0.83,Grid connected
2025-08-21 11:25:00,0.415,2.9,12994.76,29.3,228.0,433.4,0.83,0.45,Grid connected
2025-08-21 11:30:00,0.454,2.94,12994.8,28.9,227.9,446.1,0.63,0.65,Grid connected
2025-08-21 11:35:00,0.73,2.99,12994.85,28.5,236.1,447.2,0.83,1.05,Grid connected
2025-08-21 11:40:00,0.826,3.06,12994.92,28.3,234.9,450.1,1.03,1.25,Grid connected
2025-08-21 11:45:00,1.43,3.16,12995.02,28.3,240.1,449.0,1.84,2.27,Grid connected
2025-08-21 11:50:00,1.645,3.3,12995.16,28.5,240.1,446.2,2.24,2.47,Grid connected
2025-08-21 11:55:00,1.799,3.46,12995.32,28.5,237.6,443.5,2.65,2.74,Grid connected
2025-08-21 12:00:00,1.704,3.62,12995.48,28.7,237.1,440.3,3.05,2.53,Grid connected
2025-08-21 12:05:00,1.524,3.77,12995.63,29.1,240.1,437.0,2.63,2.07,Grid connected
2025-08-21 12:10:00,1.371,3.91,12995.77,29.3,234.6,431.0,2.8,1.86,Grid connected
2025-08-21 12:15:00,0.835,4.01,12995.87,29.5,234.0,421.2,1.97,1.05,Grid connected
2025-08-21 12:20:00,0.786,4.02,12995.88,29.5,234.0,424.2,1.79,0.93,Grid connected
2025-08-21 12:25:00,0.539,4.07,12995.93,29.3,230.9,424.1,1.16,0.62,Grid connected
2025-08-21 12:30:00,0.575,4.12,12995.98,29.1,231.0,434.2,0.96,0.82,Grid connected
2025-08-21 12:35:00,0.691,4.18,12996.04,28.9,233.8,434.3,0.96,1.02,Grid connected
2025-08-21 12:40:00,0.524,4.24,12996.1,28.9,231.0,428.6,0.96,0.82,Grid connected
2025-08-21 12:45:00,0.503,4.28,12996.14,29.1,228.0,428.6,0.76,0.81,Grid connected
2025-08-21 12:50:00,0.492,4.33,12996.19,29.1,228.0,431.0,0.76,0.81,Grid connected
2025-08-21 12:55:00,0.564,4.37,12996.23,29.3,229.3,441.3,0.76,0.81,Grid connected
2025-08-21 13:00:00,0.878,4.44,12996.3,29.3,231.0,435.7,1.16,1.41,Grid connected
2025-08-21 13:05:00,0.925,4.53,12996.39,29.5,235.1,436.9,1.36,1.5,Grid connected
2025-08-21 13:10:00,0.893,4.61,12996.47,29.7,232.9,436.9,1.36,1.5,Grid connected
2025-08-21 13:15:00,0.871,4.69,12996.55,29.7,234.0,441.6,1.16,1.34,Grid connected
2025-08-21 13:20:00,0.963,4.77,12996.63,29.9,236.6,447.6,1.16,1.34,Grid connected
2025-08-21 13:25:00,0.97,4.77,12996.63,29.9,231.5,447.6,1.32,1.54,Grid connected
2025-08-21 13:30:00,1.501,4.88,12996.74,30.1,239.7,446.8,1.77,2.36,Grid connected
2025-08-21 13:35:00,1.936,5.05,12996.91,30.3,235.4,443.8,2.82,3.03,Grid connected
2025-08-21 13:40:00,1.997,5.22,12997.08,30.9,234.2,442.1,2.82,3.03,Grid connected
2025-08-21 13:45:00,2.456,5.42,12997.28,31.3,234.2,434.5,3.44,3.81,Grid connected
2025-08-21 13:50:00,2.111,5.64,12997.51,31.9,231.1,432.5,3.47,3.27,Grid connected
2025-08-21 13:55:00,2.494,5.86,12997.72,32.5,234.1,432.5,3.83,3.91,Grid connected
2025-08-21 14:00:00,1.494,6.04,12997.9,32.9,234.0,429.1,2.56,2.2,Grid connected
2025-08-21 14:05:00,1.092,6.15,12998.01,32.7,228.3,428.2,1.7,1.68,Grid connected
2025-08-21 14:10:00,1.654,6.27,12998.13,32.5,231.3,431.2,2.32,2.52,Grid connected
2025-08-21 14:15:00,1.513,6.42,12998.28,32.7,234.0,429.8,2.52,2.33,Grid connected
2025-08-21 14:20:00,1.465,6.55,12998.41,32.9,234.0,427.6,2.52,2.33,Grid connected
2025-08-21 14:25:00,1.458,6.56,12998.42,32.9,232.1,429.8,2.39,2.18,Grid connected
2025-08-21 14:30:00,1.033,6.67,12998.53,32.9,231.0,423.5,1.92,1.54,Grid connected
2025-08-21 14:35:00,0.819,6.75,12998.61,32.7,230.0,426.4,1.51,1.34,Grid connected
2025-08-21 14:40:00,0.797,6.82,12998.68,32.7,231.0,428.6,1.31,1.25,Grid connected
2025-08-21 14:45:00,0.764,6.89,12998.75,32.7,231.0,428.6,1.31,1.19,Grid connected
2025-08-21 14:50:00,0.774,6.96,12998.82,32.5,231.0,434.8,1.31,1.19,Grid connected
2025-08-21 14:55:00,0.819,7.03,12998.89,32.3,235.5,438.3,1.31,1.19,Grid connected
2025-08-21 15:00:00,0.999,7.11,12998.97,32.3,234.0,441.6,1.31,1.39,Grid connected
2025-08-21 15:05:00,1.146,7.21,12999.07,32.3,236.4,441.6,1.51,1.79,Grid connected
2025-08-21 15:10:00,1.335,7.32,12999.18,32.3,237.0,442.2,1.91,2.04,Grid connected
2025-08-21 15:15:00,1.487,7.45,12999.31,32.1,237.1,444.6,2.11,2.08,Grid connected
2025-08-21 15:20:00,1.415,7.58,12999.44,32.1,234.1,444.6,2.11,2.08,Grid connected
2025-08-21 15:25:00,1.425,7.59,12999.45,32.1,239.8,440.6,2.14,2.14,Grid connected
2025-08-21 15:30:00,1.486,7.72,12999.58,31.7,231.1,435.0,2.31,2.28,Grid connected
2025-08-21 15:35:00,1.506,7.85,12999.71,31.9,234.1,438.0,2.31,2.28,Grid connected
2025-08-21 15:40:00,1.732,8.0,12999.86,32.1,234.1,438.3,2.51,2.66,Grid connected
2025-08-21 15:45:00,1.346,8.14,13000.0,32.1,234.0,430.8,2.09,2.24,Grid connected
2025-08-21 15:50:00,1.029,8.25,13000.11,32.3,237.0,423.3,1.86,1.56,Grid connected
2025-08-21 15:55:00,0.587,8.32,13000.18,32.5,227.3,426.0,1.02,0.9,Grid connected
2025-08-21 16:00:00,0.972,8.39,13000.25,32.5,228.6,438.4,1.22,1.5,Grid connected
2025-08-21 16:05:00,1.14,8.49,13000.35,32.5,234.0,438.5,1.62,1.71,Grid connected
2025-08-21 16:10:00,1.092,8.59,13000.45,32.3,234.0,438.5,1.62,1.73,Grid connected
2025-08-21 16:15:00,1.056,8.69,13000.55,32.1,234.1,438.5,1.62,1.53,Grid connected
2025-08-21 16:20:00,0.945,8.78,13000.64,32.3,234.0,438.8,1.42,1.61,Grid connected
2025-08-21 16:25:00,1.133,8.87,13000.73,32.1,234.0,439.8,1.42,1.82,Grid connected
2025-08-21 16:30:00,1.133,8.87,13000.73,32.2,234.0,439.8,1.5,1.83,Grid connected
2025-08-21 16:35:00,1.066,8.97,13000.83,32.3,234.0,432.2,1.62,1.61,Grid connected
2025-08-21 16:40:00,0.609,9.05,13000.91,32.3,232.0,422.7,1.22,0.97,Grid connected
2025-08-21 16:45:00,0.617,9.1,13000.96,32.3,229.0,431.6,1.02,0.97,Grid connected
2025-08-21 16:50:00,0.781,9.17,13001.03,32.1,234.0,426.4,1.22,1.17,Grid connected
2025-08-21 16:55:00,0.625,9.23,13001.09,32.1,228.0,429.4,1.02,1.17,Grid connected
2025-08-21 17:00:00,0.737,9.29,13001.15,31.9,230.5,426.6,1.02,1.06,Grid connected
2025-08-21 17:05:00,0.541,9.35,13001.21,31.9,227.9,420.6,1.02,0.77,Grid connected
2025-08-21 17:10:00,0.444,9.39,13001.25,31.7,227.9,419.8,0.82,0.77,Grid connected
2025-08-21 17:15:00,0.514,9.44,13001.3,31.5,224.9,420.3,0.82,0.77,Grid connected
2025-08-21 17:20:00,0.463,9.48,13001.34,31.5,224.9,416.8,0.82,0.77,Grid connected
2025-08-21 17:25:00,0.272,9.52,13001.38,31.5,218.9,407.7,0.62,0.57,Grid connected
2025-08-21 17:30:00,0.271,9.52,13001.38,31.4,221.9,407.0,0.52,0.42,Grid connected
2025-08-21 17:35:00,0.211,9.54,13001.4,31.3,218.9,413.7,0.42,0.34,Grid connected
2025-08-21 17:40:00,0.394,9.56,13001.42,30.7,222.2,424.4,0.42,0.54,Grid connected
2025-08-21 17:45:00,0.42,9.6,13001.46,30.5,230.9,422.9,0.62,0.54,Grid connected
2025-08-21 17:50:00,0.449,9.64,13001.5,30.3,227.9,428.8,0.62,0.54,Grid connected
2025-08-21 17:55:00,0.642,9.69,13001.55,30.3,231.0,434.8,0.82,0.94,Grid connected
2025-08-21 18:00:00,0.583,9.75,13001.61,30.3,231.0,426.2,0.82,0.93,Grid connected
2025-08-21 18:05:00,0.302,9.79,13001.65,30.3,225.0,415.0,0.62,0.53,Grid connected
