season,data_source,day,day_idx,algorithm,run,cost,runtime_s
winter,synthetic,day_002,2,GA (P=100),11,38.458664963390966,0.9553656578063965
winter,synthetic,day_002,2,GA (P=100),12,36.41723255793985,0.9332492351531982
winter,synthetic,day_002,2,GA (P=100),13,38.49525636086462,0.9545035362243652
winter,synthetic,day_002,2,GA (P=100),14,36.149757018664296,0.9244589805603027
winter,synthetic,day_002,2,GA (P=100),15,38.41340422239526,0.9422774314880371
winter,synthetic,day_002,2,GA (P=100),16,38.3180694823638,0.9893503189086914
winter,synthetic,day_002,2,GA (P=100),17,38.30025975702346,1.1006855964660645
winter,synthetic,day_002,2,GA (P=100),18,38.32086384805512,0.9072833061218262
winter,synthetic,day_002,2,GA (P=100),19,38.50566441252447,0.8992903232574463
winter,synthetic,day_002,2,PSO,0,37.445854128358505,0.3301072120666504
winter,synthetic,day_002,2,PSO,1,35.36571746129258,0.3481168746948242
winter,synthetic,day_002,2,PSO,2,37.534208440210215,0.38114476203918457
winter,synthetic,day_002,2,PSO,3,39.428987786626884,0.3689444065093994
winter,synthetic,day_002,2,PSO,4,36.879862452176305,0.3471817970275879
winter,synthetic,day_002,2,PSO,5,37.227222912415925,0.3551328182220459
winter,synthetic,day_002,2,PSO,6,37.100128413705534,0.3418457508087158
winter,synthetic,day_002,2,PSO,7,38.5687494761687,0.34862446784973145
winter,synthetic,day_002,2,PSO,8,36.66549359573181,0.34866833686828613
winter,synthetic,day_002,2,PSO,9,35.63719937486026,0.36168861389160156
winter,synthetic,day_002,2,PSO,10,38.79919506680345,0.3326277732849121
winter,synthetic,day_002,2,PSO,11,39.47198537108898,0.34163975715637207
winter,synthetic,day_002,2,PSO,12,40.74574677124688,0.34047961235046387
winter,synthetic,day_002,2,PSO,13,41.12680442072583,0.3476297855377197
winter,synthetic,day_002,2,PSO,14,38.84224666981287,0.33981776237487793
winter,synthetic,day_002,2,PSO,15,37.99942491796481,0.3481559753417969
winter,synthetic,day_002,2,PSO,16,42.33165076312484,0.33678650856018066
winter,synthetic,day_002,2,PSO,17,44.80985332840145,0.3461451530456543
winter,synthetic,day_002,2,PSO,18,37.597344339977816,0.44589805603027344
winter,synthetic,day_002,2,PSO,19,41.20756952223516,0.37436747550964355
winter,synthetic,day_002,2,GWO,0,34.65957914964122,0.6383461952209473
winter,synthetic,day_002,2,GWO,1,35.99576116993522,0.6221308708190918
winter,synthetic,day_002,2,GWO,2,36.683269641743564,0.6130414009094238
winter,synthetic,day_002,2,GWO,3,35.75078081490341,0.6228213310241699
winter,synthetic,day_002,2,GWO,4,36.289033517490935,0.627770185470581
winter,synthetic,day_002,2,GWO,5,36.118349829602565,0.606269359588623
winter,synthetic,day_002,2,GWO,6,35.402898665138764,0.6082448959350586
winter,synthetic,day_002,2,GWO,7,36.955552498615155,0.618272066116333
winter,synthetic,day_002,2,GWO,8,38.91488501004184,0.6298511028289795
winter,synthetic,day_002,2,GWO,9,37.43271590034334,0.6941547393798828
winter,synthetic,day_002,2,GWO,10,36.050853144088975,0.6297671794891357
winter,synthetic,day_002,2,GWO,11,35.957437331941435,0.6233930587768555
winter,synthetic,day_002,2,GWO,12,35.195287248571994,0.6261632442474365
winter,synthetic,day_002,2,GWO,13,35.59744451579445,0.6190638542175293
